Column1,Cloth_Desc,Price
3372,Danette Ribbed Crop Top - Black,2.98
3373,Beach Please Fishnet Dress Cover Up - Black,22.99
3374,Glamour Up Heeled Sandals - Nude,44.99
3375,Haute Night Satin Mini Dress - Tan,8.98
3376,Fray What You Mean Flare Leg Jeans - Sage,19.98
3377,Take The Lead Ripped Denim Joggers - Medium Blue Wash,9.98
3378,Happy Hour Feels Midi Dress - Charcoal,14.0
3379,Beach Vixen Bikini Set - Neon Pink,12.98
3380,Caliente Skinny Pant - Burgundy,34.99
3381,It's Business Bodysuit - Off White,17.99
3382,Woke Up Late Biker Short Romper - Black,12.0
3383,Lookin' Sharp Flat Sandal - Nude,34.99
3384,Junk In The Trunk Flare Jeans - Dark Denim,13.98
3385,Alter My Ego Biker Short Set - Black/Yellow,5.98
3386,Farrah Fit And Flare Mini Dress - Black/Rose Gold,54.99
3387,Can't Get Enough Bodysuit - Black,32.99
3388,Last Minute Booties - Black Croc,39.99
3389,Thinking Of You Dress - Merlot,4.98
3390,Breaking The Link Flat Sandals - Nude,29.99
3391,Love Me Now Denim Skirt - Dark Wash,12.0
3392,Krissy Tie Dye Biker Short Set - Pink/Combo,29.99
3393,Don't Get This Twisted Short Sleeve Pant Set - Mocha,25.0
3394,Passing By You Lace Up Short Set - Black,18.98
3395,Rita Dress - Blush,6.98
3396,Take Me On A Ride Faux Leather Pants - Black,39.99
3397,Nothing But Square Earrings - Silver,9.99
3398,Rise And Grind Corset Dress - Dark Grey,39.99
3399,Let The Adventure Begin Hoodie - Grey,4.98
3400,Real Love Sweater - Black,15.0
3401,Jacey Denim Romper - Medium Blue Wash,39.99
3402,Keep It Realer Than Real Crop Top - Black,12.0
3403,Under A Disco Ball Set - Silver,39.99
3404,Fool In Love Short Sleeve Bodysuit - Black,22.99
3405,Stacey Overall Set - Black,6.98
3406,Dancing In Twilight Sequin Dress - Black,6.98
3407,Meet Me Somewhere Turtle Neck Sweater - Mauve,15.0
3408,Shanghai Ruched Dress - Grey,4.98
3409,Everyday Feels Seamless Bodysuit - White,10.0
3410,Out Of My Way Sunglasses - Black,7.99
3411,Don't Tell My Boyfriend Jeans - Black,11.98
3412,Tell Yourself Sandals - Black,19.99
3413,Relaxed Vibe Zip Up Jacket - Navy,20.0
3414,Tyler Tie Dye Legging Set - Brown/combo,10.98
3415,Corner Me Not Mesh Bodysuit - Black,27.99
3416,Happy Hour Feels Midi Dress - White,14.0
3417,Woke Me Up 3 Piece Set - Black,39.99
3418,Latest And Greatest French Terry Zip Hoodie - Charcoal,14.0
3419,The Real Deal High Rise Mom Jeans - Light Blue Wash,9.98
3420,Strolling Around Town Mini Dress - Brown,16.0
3421,Back In The 90's Velvet Skirt Set - Black,29.99
3422,Backin' It Up Faux Leather Leggings - Ivory,24.99
3423,Give You What You Need Boots - Black,49.99
3424,Brighter Under The Sun Bikini - Neon Pink,29.99
3425,Drop Of A Dime Midi Dress - Black,34.99
3426,Nadia Wedges - Black,39.99
3427,Classic Ending Jumpsuit - White,34.99
3428,Everyday Feels Seamless Bodysuit - Black,10.0
3429,All My Love Mini Dress - Hunter Green,44.99
3430,Day Off Jeans - Medium Wash,11.98
3431,Stole Your Boyfriend's Oversized Hoodie - Heather Grey,22.0
3432,Any Time Mini Dress - Black,8.98
3433,Good As Always Tie Dye Midi Dress - Hot Pink/Combo,14.0
3434,Butterfly Season Earrings - Gold,2.98
3435,Forget It Puff Sleeve Romper - Blue,31.99
3436,Lily High Rise Cargo Jeans - Green,39.99
3437,Karima Sandal - Tan,24.99
3438,Vacay Baby Studded Sandals - Black,19.99
3439,Don't Be So Square Bodysuit - Mustard,19.99
3440,All That Talk Ankle Jeans - Dark Denim,9.98
3441,Celine Belted Wide Leg Pant - Taupe,22.0
3442,Sign Your Name Tees - Olive,8.98
3443,Brooke Biker Shorts - Charcoal,7.0
3444,Don't Waste My Time Top - Olive Combo,6.98
3445,Like A Champ Jogger - Heather Grey,24.99
3446,Smocked And Tight Mini Dress - White,8.98
3447,Business Classy Blazer Pant Set - Blue,54.99
3448,Show Up Show Out Ruched Mini Dress - White,44.99
3449,Californication Heel - Black,29.99
3450,Focus On A Task Top - Black,24.99
3451,Higher Highs Halter Top - White,10.0
3452,Here To Stay Belted Pants - Black,29.99
3453,Belize Babe Long Sleeve Mesh 2 Piece Bikini - White,39.99
3454,Izzy Studded Flat Sandal - Red,4.98
3455,Only Good Vibes Bell Bottom Jeans - Light Blue Wash,15.98
3456,90's Nostalgia Straight Leg Jeans - Light Blue Wash,39.99
3457,Admire Me Turtleneck Sweater - Black,20.0
3458,Watch Me Ruche Tie Dye Mini Dress - Green,44.99
3459,Wild One Bandage Skirt - White,19.99
3460,Dark Nights Color Block Pant Set - Black/White,44.99
3461,Figueroa Set - Ivory,13.98
3462,Miss Bae Sick Anklet Set - Gold,4.99
3463,Anything Could Draped Bodysuit - Black,29.99
3464,Selene Midi Dress - Black,29.99
3465,Ariah Tie Dye Mini Dress - Black/combo,12.0
3466,Make It Right Jumpsuit - Black,22.99
3467,No Dull Moments Skirt Set - White,34.99
3468,Boho Baby Pants - Blue/Multi,6.98
3469,Bouncing Back Midi Dress - Taupe,12.0
3470,Poster Girl Stacked Pant - Black,10.98
3471,My Man And Me Ruched Midi Dress - Black,34.99
3472,Make You Fall In Love Dress - Black Multi,29.99
3473,Blondie Belted Faux Leather Pants - Black,8.98
3474,Brooklyn Denim Jumpsuit - Denim,44.99
3475,We Should Be Together Leggings - Heather Grey,5.98
3476,Don't Stare Sunglasses - Black,9.99
3477,Lilly Lace Up Sweater - Black,3.98
3478,Chill Breeze Duster - Taupe,24.99
3479,Bad Reputation Pleated Mini Skort - Black,34.99
3480,Daddy Issues Slouch Fit Jeans - Medium Blue Wash,29.99
3481,Make You A Believer Heel - Black,5.98
3482,Monarca Butterfly Stud Earrings - Gold,4.99
3483,Corner Of Their Eye Jumpsuit - Black,6.98
3484,Flowers From You Mesh Maxi Dress - Mauve/combo,15.98
3485,Angel On My Shoulder Necklace - Gold,4.99
3486,Breathtaking Dress - Rose Gold,10.98
3487,Sheer Goes Nothing Mini Dress - Hunter,29.99
3488,Office Affair Plaid Skinny Pant - Black/White,24.99
3489,Destiny Double Lined Jumpsuit - Black,44.99
3490,High Roller Pants - Black,3.98
3491,What's In The Envelope Skirt - Black,6.98
3492,Keeping Sequins Mini Dress - Black,59.99
3493,Watch You Do You Heel - Nude,34.99
3494,Gemma Flat Sandal - Pink,34.99
3495,Olive Oil II Skirt - Chocolate,24.99
3496,Wanderlust Mock Neck Top - Taupe,6.98
3497,Call Me Princess Sequin Mini Dress - Red,54.99
3498,The Other Side Sunglasses - Tortoise,5.0
3499,Just Trust Me Sunglasses - Gold/Blue,2.98
3500,Knot My Concern Tunic - Heather Grey,5.98
3501,Snake Your Way Leggings - MultiColor,8.98
3502,Wild At Heart Biker Short Set - Pink/combo,8.98
3503,In It To Win It Crop Jeans - Medium Blue Wash,9.98
3504,Wildin' Over You Bikini - Leopard,15.98
3505,Ruched Rebel Sleeveless Jumpsuit - Nude,34.99
3506,Can't Replace You Maxi Dress - Red,59.99
3507,So Much Personality Heels - Black,29.99
3508,Cut It High Swimsuit - White,8.98
3509,Cute But Cozy Oversized Sweater - Black,7.98
3510,Beach Calling 2 Piece Mesh Cover Up Set - Black,9.98
3511,Chloe Tie Dye Biker Short Set - Pink/combo,19.99
3512,Fierce Mode Mesh Midi Dress - Brown/combo,9.98
3513,Get The Hook Swimsuit - White,39.99
3514,Always Exclusive Mini Dress - Black,5.98
3515,Emma Super Stretch High Rise Skinny Jean- Light Wash,11.98
3516,Chasin' Love Ruffle Dress - Red,54.99
3517,Night After Night II Bodysuit - Black,7.98
3518,Brighter Than You Think Bikini Set - Neon Orange,54.99
3519,Need You In My Life Ruched Midi Dress - Lavender,49.99
3520,Buckle Up Cargo Shorts - Black,24.99
3521,Bend And Snap Skinny Jeans - Black,9.98
3522,Piece of Art Legging Set - Taupe/combo,24.99
3523,Call From Richie Shorts - Black,34.99
3524,I Don't Want To Jeans - Black,6.98
3525,No Discipline Romper - Olive,5.98
3526,Natural Attraction Leopard High Waisted 2 Piece Bikini - Brown/combo,49.99
3527,All Fur You Slides - Nude,6.98
3528,Kaleidoscope Days Dress - Jade,34.99
3529,The Zodiac 'Gemini' Necklace - Gold,2.98
3530,Curve Appeal Dress - Black,12.98
3531,Delicate And Dainty Bracelet - Gold,9.99
3532,Get Away With It Crochet Skirt Set - Cream,49.99
3533,Lilo Sunglasses - Black/Leopard,2.98
3534,Mimosa And Chill Short Set - Nude,49.99
3535,Flying High Butterfly Necklace - Gold,2.98
3536,Paparazzi Legging Set - Dusty Blue,9.98
3537,Anchors Up Striped Romper - Dark Blush,19.99
3538,Outta The Way Non Stretch Straight Leg Jeans - Dark Wash,15.98
3539,Move Knit Crop Sweater - White,29.99
3540,Luxurious Gemstone Earrings - Gold/Multi,14.99
3541,Sleek Striped Top - White/Black,17.99
3542,Won't Take The Blame Crop Top - Mocha,17.99
3543,Rookie Mistake Romper - Black,2.98
3544,Upgrading Midi Dress - Teal,19.99
3545,Cadet In Training Cargo Pants - Camo,6.98
3546,Anna Dress - Hunter Green,3.98
3547,Too Glam To Care Heels - Pink,34.99
3548,Crazed In Love Sweater - Yellow,29.99
3549,Soft Feelings Sweater Pant Set - Cognac,11.98
3550,Adriana Flare Pant - Black,10.0
3551,Shine Bright Sequin Mini Dress - Pink,29.99
3552,Business Classy Blazer Pant Set - Tan,54.99
3553,That's My Type Bandage Midi Dress - Red,54.99
3554,Bella Off Shoulder Sweater Dress - Black,29.99
3555,Fuel To The Fire Sunglasses - Pink,9.99
3556,Dragon Breath Sweatpants - Black/Red,11.98
3557,Seeing Double Belt - White,9.99
3558,Yvette Motto Jogger - Black,8.98
3559,Running 1000 Miles Jumpsuit - Navy,4.98
3560,Santorini Super Stretch Flare Jeans - Mocha,16.98
3561,Bad Bitch Chunky Ring - Gold,7.99
3562,Can't Resist Super High Waisted Skirt - Black,24.99
3563,Switch Gears Jumpsuit - Grey,5.98
3564,Garden Fresh Floral Dress - Light Blue,8.98
3565,Feeling This Way Jeans - Medium Wash,6.98
3566,Rule Breaker Booties - Black,39.99
3567,Sun Kissed Tie Dye Midi Dress - Pink/combo,14.99
3568,Love Like This Bodysuit - Tan,29.99
3569,Sweet Like Me Mini Dress - Burgundy,12.98
3570,Tahlia Camo Leggings - Olive,1.98
3571,Bad Behavior Top - Black,14.99
3572,Sassy Slash Ruched Top - White,22.99
3573,On Repeat Pleated Mini Skirt - Black,27.99
3574,Look At Me Hooded Mini Dress - Grey,24.99
3575,On The Prowl Leopard Midi Skirt Set - Leopard,5.98
3576,Kiss Me Softly Ribbed Sweater - Black,15.0
3577,Won't Stop Loving You Turtleneck Sweater - Black,29.99
3578,Meet Me Somewhere Turtle Neck Sweater - Ivory,15.0
3579,Fame Monster Lace Jumpsuit - Black,8.98
3580,Dreaming Of Dancing Mini Dress - Black,49.99
3581,Party Crasher Ruched Midi Dress - White,11.98
3582,Stop and Stare Dress - Mauve,5.98
3583,The Original Trendsetter Velour Pants - Black,2.98
3584,Notice Me Biker Short Set  - Brown,34.99
3585,Keep Me Cozy Fuzzy 3 Piece Legging Set - Black,19.98
3586,Give It A Rest Jogger - Grey,8.98
3587,Casual Day Skinny Pants - Black,29.99
3588,Ryan Boyfriend Jeans - Medium,44.99
3589,Shatter The Ceiling Wide Leg Trouser Pant - Grey,34.99
3590,Chloe RoseGold Sequin Dress - RoseGold,99.99
3591,Strip Me Tee - Heather Grey,4.98
3592,Ariana Waffle Sweater - Black,15.0
3593,Summer Socialite Flat Sandals - Black,24.99
3594,A Work Of Art Pants - Black,8.98
3595,Saraiah Mini Dress - Heathered Grey,10.0
3596,Cool N Comfy Cargo Short Set - Olive,10.98
3597,Classy But Sassy Midi Dress - Brown,9.98
3598,Haute in the Heat Coverup Dress - Black,34.99
3599,Dying For Your Love Tie Dye Maxi Dress - White/Black,29.99
3600,All To Myself Cropped Sweater - Mocha,6.98
3601,Walk Of Fame Jumpsuit - Brown,5.98
3602,First Kiss Long Sleeve Romper - White,11.98
3603,Operation Cargo Joggers - Olive,36.99
3604,More Freedom Pant Set - Rust,44.99
3605,Keep It Casual Mini Dress - Navy,4.98
3606,Deceiving Looks Ruched Romper - Orange,39.99
3607,Not A Basic Bae Dolphin Shorts - Black,1.98
3608,Always Fly Butterfly Necklace - Gold,34.99
3609,Ball For Me Wrap Up Embellished Heels - Silver,39.99
3610,Stir Up The Pot Belt Set - Multi,12.99
3611,Nova Season One Shoulder Jumpsuit - Mocha,20.0
3612,Motivation Sneaker - White,6.98
3613,All Ruched And Ready Midi Dress - Wine,29.99
3614,Four Eye Finster Sweatpants - Blue/combo,34.99
3615,You Are Spot On Flare Jeans - White/combo,14.98
3616,Framed Lace Up Dress - Red,34.99
3617,Never A Dull Moment Cardigan - Mauve,20.0
3618,Clarity Heeled Sandals - Nude,34.99
3619,90's Babe Straight Leg Jeans - Medium Blue Wash,15.98
3620,Chain Details 2 Piece Bikini - Black,44.99
3621,Queen of Queens Matching Set - Black,9.98
3622,Stop Teasing Body Chain - Gold,9.99
3623,Always Ready Rhinestone Wedges - Nude,39.99
3624,Restart Legging Set - Rust,9.98
3625,Baby Girl Dainty Necklace - Gold,9.99
3626,Gotta Go Colorblock Biker Short Set - Khaki,9.98
3627,Brooke Biker Shorts - Mocha,7.0
3628,Best Of Me Midi Dress - Black,14.0
3629,In That Moment Colorblock Sweater - Brown/combo,49.99
3630,Plaid High Rise Flare Pant - Ivory/combo,19.99
3631,Dying To Know You Tie Dye Mini Dress - Orange/Combo,5.98
3632,Cut Me Off Sweater - Rust,31.99
3633,Shoot Across The Sky Set - Ivory,8.98
3634,V Nice To Meet Me Distressed Straight Leg Jeans - Medium Blue Wash,12.98
3635,No Fear Tiger Mini Dress - Charcoal,5.98
3636,I Don't Speak Broke Surplice Bodysuit - White/Black,17.99
3637,Editorial Bandage Jumpsuit - Black,59.99
3638,Feelin It Midi Dress - Red,12.0
3639,Crossed My Mind Slippers - Black,19.99
3640,Just Move On Rhinestone Slides - Rose Gold,19.99
3641,Classic Sweetheart Skinny Jeans - Light Blue Wash,54.99
3642,Creating Moments Tie Dye Maxi Dress - Black,44.99
3643,Shine Shocker Rhinestone Flat Sandal - Black,14.99
3644,Steer Clear Wedges - Nude,34.99
3645,Keep Them Tied Top - Pink,6.98
3646,Imma Keep It Coming Jeans - Medium Wash,8.98
3647,Still Fallin' For Him Dress Set - Olive,51.99
3648,Semmi Pendant Necklace - Gold,7.99
3649,Like Me Better Jumpsuit - Ivory,44.99
3650,No Rules At Dawn PU Cargo Pant - Black,24.99
3651,Such A Savage Mini Dress - Black,24.99
3652,Mountain Dreams Pant Set - Taupe,31.99
3653,Hanging Around Tie Dye Mini Dress - Black/combo,15.99
3654,Press Pause Dress - Medium Wash,8.98
3655,Feeling Frisky Feline Jumpsuit - Black,34.99
3656,Sweet Revenge Jumpsuit - White,44.99
3657,Notice Me Skinny Jeans - Light Wash,6.98
3658,Lazy Sunday Morning Sweatshorts - Heather Grey,3.98
3659,Walk On The Beach Tie Dye Maxi Dress - Black/White,54.99
3660,Melinda Body Sculpting Midi Dress - Hunter Green,34.99
3661,Nayeli Lace Dress - Black,3.98
3662,Harlow Hoodie - Black,4.98
3663,Lynnea Ruched Midi Dress - Red,39.99
3664,Jungle Chic Hoop Earrings - Gold,9.99
3665,Marita Choker - Gold,7.99
3666,Actually I Can Sunglasses - Tortoise,9.99
3667,Clarisse Skinny Jeans - Light Blue Wash,20.0
3668,Rhinestone Toe Ring - Silver,9.99
3669,Miss Me Yet Heels - Black,34.99
3670,Island Cruising Mesh Maxi Dress Cover Up - Black,8.98
3671,Paparazzi Legging Set - Chocolate,11.98
3672,Still Chillin' Set - Olive,5.98
3673,Ready Set Go Heeled Boots - Black,13.98
3674,Make It True Ruched Midi Dress - White,16.0
3675,Common Grounds Jumpsuit - Black,4.98
3676,Low Profile Cap - Denim,0.98
3677,Don't Back Down Skinny Jeans - Light Blue Wash,7.98
3678,Misjudged Sunglasses - Black,9.99
3679,PeekaBoo Dress - Mauve,6.98
3680,Dolly Dress - Burgundy,1.98
3681,Send Me Your Location Denim Overalls - Medium,34.99
3682,Mixed Ties Midi Dress - Black/combo,19.99
3683,Obviously Not Sneakers - White,19.99
3684,French Press Choker & Chain Necklace - Silver,1.97
3685,Detention Booty Lifting Jeans - Black,6.98
3686,Romeo And Lariat Choker - Silver,9.99
3687,Nita Ribbed Cardigan - Heather Grey,15.0
3688,Dress To Kill Mom Jeans - Black,16.98
3689,Beach Must Have Oversized Fishnet Swim Cover Up - Black,19.99
3690,She Rich Rich Mesh Bodysuit - Brown,12.0
3691,In The Deep Swimsuit - Black,8.98
3692,Brighter Under The Sun Bikini - Black,29.99
3693,Buenos Aires Romper - Dark Navy,3.98
3694,Hype Jumpsuit - Black,1.98
3695,Little Cutie Socks - Black,5.99
3696,So Conceited Satin Animal Print Skirt Set - Taupe/combo,59.99
3697,Another Vibe Skirt Set - Taupe/combo,29.99
3698,Point You In The Right Direction Heel - Nude,34.99
3699,Studded Sister Flat Sandal - Nude,24.99
3700,Got You Jealous Denim Romper - Medium Wash,24.99
3701,Journey Together 2 Pc Jumpsuit - Olive,54.99
3702,All To Myself Satin Mini Dress - Cream,34.99
3703,Living Good Bandage Short Set - Lavender,11.98
3704,Keep Things Casual Denim Dress - Denim,6.98
3705,Electric Ribbed Mini Dress - Orange,34.99
3706,Leave An Impression Mock Neck Bodysuit - Red,32.99
3707,Feeling Ruched Mesh Maxi Dress - White/combo,11.98
3708,Simple Kind Of Life Dress - Red Bean,6.98
3709,My Faves Jeans - Light,6.98
3710,Chain The Trend Ruched Mini Dress - White,44.99
3711,Don't Get This Twisted Short Sleeve Pant Set - Sage,25.0
3712,Common Interests Colorblock Cardigan - Camel/combo,39.99
3713,Show Some Sass Sweater Dress - Red,19.99
3714,Fly Away Anklet - Gold,4.99
3715,Allis Midi Dress - Olive,12.0
3716,You Amaze Me Duster - Black,24.99
3717,Melanie Plaid Print Mini Skirt - Black/White,12.0
3718,Sweater Sweetie Pant Set - Heather Grey,16.98
3719,Safe Secrets Shield Sunglasses - Black,9.99
3720,Boss Babe Tee Dress - Orange,4.98
3721,Latest And Greatest French Terry Crop Hoodie - Charcoal,5.98
3722,Scuba Vacation Long Sleeve One Piece Swimsuit - Green/combo,11.98
3723,Your Eyes On Me Top - Lavender,24.99
3724,Wait For The Bell Flare Pant - Black/combo,10.98
3725,Feeling Frisky Mini Dress - Nude,44.99
3726,Night Out Necklace Set - Gold,9.99
3727,Keep It Classy Mesh Jumpsuit - Black,39.99
3728,Soft Cuddles Pant Set - Olive,9.98
3729,Under Construction Lounge Jumpsuit - Grey,39.99
3730,Into The Right Mood Maxi Dress - Black,54.99
3731,Don't Get In My Way Square Sunglasses - Black,9.99
3732,Enough Of You Square Sunglasses - Brown Tortoise,9.99
3733,Bad For The Night Bandage Midi Dress - Black,79.99
3734,Catching Flights Sunglasses - Black,9.99
3735,In The Moment Jumpsuit - Black,8.98
3736,Into The Office Trouser - Black,24.99
3737,No Snakes Allowed Heel Bootie - Black,9.98
3738,Just Trust Me Sunglasses - Gold/Brown,12.99
3739,Miami Baby Long Sleeve Swimsuit - Multi,59.99
3740,Summer Ready Stripe Dress - Mustard/Combo,2.98
3741,Gets Better With Time Heel - Nude,5.98
3742,Relaxed Vibe Zip Up Jacket - Red,20.0
3743,Midseason Madness Skinny Jeans - Charcoal,9.98
3744,Sunsets On Venice Backless Long Sleeve Top - Black,3.98
3745,Tall Drive To The Ocean Jeans - Black,15.0
3746,Ballet Touch Leggings - Black,6.98
3747,Keeping Up Biker Short - Black,7.0
3748,Cherish Me Heeled Sandals - Black,39.99
3749,Get On With It Turtleneck Sweater - Black,12.0
3750,What Attitude Pumps - Black,34.99
3751,Fall In Puppy Love Mini Dress - Heather Grey,7.98
3752,The Royal Debut Dress - Off White,49.99
3753,Ember Choker Earring Set - Silver,7.99
3754,La Ville Duster Cardigan - Rust,19.99
3755,Always Acting Short Set - Black,16.0
3756,Big On Comfort Jogger Pant - Sand,15.99
3757,She's Going Places Ankle Bootie - Black,8.98
3758,Not Your Mama's Distressed High Rise Jeans - Medium Wash,17.98
3759,Keeping It Fresh Short Sleeve Set - Heather Grey,44.99
3760,Higher Love Bracelet Set - Gold,2.98
3761,Laguna Skinny Jeans - Dark Denim,5.98
3762,Sweet Craving Romper - Navy Floral,5.98
3763,Try To Control Me Cropped Cardigan - Multi Color,6.98
3764,Old Money Earring Set - Gold,2.98
3765,Ruched Aside Romper - Heather Grey,8.98
3766,Down For Anything Flat Sandals - Nude,19.99
3767,Don't Cut Me Off Sweater - Rust,29.99
3768,Lizbeth Jumpsuit - Black,34.99
3769,News Boy Tee Dress - White/combo,5.98
3770,Get Your Groovy High Rise Jeans - Medium Blue Wash,11.98
3771,Need You In My Life Ruched Midi Dress - Black,49.99
